# log(M200)  pcc  
   12.409785     0.477848
   12.536191     0.414165
   12.441038     0.717665
   12.277414     0.632288
   12.563764     0.533714
   12.337026     0.742037
   12.335572     0.428569
   12.264225     0.253215
   12.097652     0.351094
   13.469412     0.607235
   12.495399     0.609971
   12.598789     0.377007
   12.448292     0.773332
   12.298155     0.625148
   12.574371     0.511704
   12.299134     0.879622
   12.335572     0.428569
   12.274850     0.443856
   12.198835     0.416950
   13.186023     0.585119
   12.495399     0.609971
   12.543166     0.393426
   12.344182     0.670576
   12.177882     0.506441
   12.372674     0.443751
   12.299134     0.879622
   12.335572     0.428569
   12.382049     0.426613
   12.198835     0.416950
   13.186023     0.585119
   12.419792     0.524157
   12.559006     0.398149
   12.379011     0.656617
   12.365194     0.453219
   12.200102     0.413756
   12.316888     0.830056
   12.462942     0.439391
   12.384353     0.412351
   12.247506     0.444110
   13.186023     0.585119
   12.402775     0.470472
   12.595663     0.395168
   12.287697     0.787742
   12.365194     0.453219
   12.129830     0.378443
   12.323537     0.788885
   12.462942     0.439391
   12.384353     0.412351
   12.242090     0.444228
   12.961638     0.536762
   12.395344     0.473373
   12.595663     0.395168
   12.287697     0.787742
   12.141304     0.509612
   12.175888     0.476034
   12.323537     0.788885
   12.462942     0.439391
   12.384353     0.412351
   12.234092     0.445338
   12.961638     0.536762
   12.395344     0.473373
   12.595663     0.395168
   12.287697     0.787742
   12.229805     0.487320
   11.995747     0.510737
   12.271219     0.920049
   12.462942     0.439391
   12.378674     0.410397
   12.230721     0.614004
   12.867015     0.516251
   12.245141     0.456560
   12.595663     0.395168
   12.224748     0.912871
   12.235280     0.476338
   11.995747     0.510737
   12.131298     0.997727
   12.418691     0.384255
   12.376913     0.405232
   12.232830     0.508475
   12.867015     0.516251
   12.245406     0.450630
   12.333599     0.278230
   12.293506     0.852093
   12.233087     0.567225
   11.986337     0.517213
   12.130795     0.995920
   12.429270     0.378943
   12.419981     0.414988
   12.229806     0.522388
   12.867015     0.516251
   12.252881     0.416245
   12.343143     0.244454
   12.307132     0.916339
   12.261183     0.699691
   11.986337     0.517213
   12.130795     0.995920
   12.429270     0.378943
   12.386080     0.339747
   12.215068     0.439109
   12.853214     0.525243
   12.252881     0.416245
   12.343143     0.244454
   12.307132     0.916339
   12.261183     0.699691
   11.986337     0.517213
   12.148601     0.878273
   12.375863     0.613928
   12.386080     0.339747
   12.108013     0.424659
   12.853214     0.525243
   12.252881     0.416245
   12.331784     0.307546
   12.307132     0.916339
   12.243228     0.799416
   12.312914     0.520238
   12.184811     0.765457
   12.395985     0.597137
   12.357605     0.413576
   12.108013     0.424659
   12.853214     0.525243
   12.186329     0.309267
   12.350164     0.435302
   12.307132     0.916339
   12.215146     0.748036
   12.312774     0.529813
   12.145080     0.844786
   12.428127     0.710660
   12.505804     0.406994
   12.201741     0.420497
   12.787389     0.548227
   12.186329     0.309267
   12.450371     0.512388
   12.307132     0.916339
   12.215146     0.748036
   12.379546     0.595552
   12.145080     0.844786
   12.593281     0.749337
   12.587481     0.431979
   12.372526     0.414100
   12.787389     0.548227
   12.295704     0.352751
   12.555317     0.407254
   12.473043     0.789170
   12.082988     0.860219
   12.321663     0.649239
   12.171032     0.650453
   12.555392     0.761889
   12.574328     0.567210
   12.372526     0.414100
   12.787389     0.548227
   12.233826     0.255262
   12.564458     0.414281
   12.445798     0.798196
   12.082988     0.860219
   12.324875     0.646615
   12.231030     0.507186
   12.518790     0.774015
   12.574328     0.567210
   12.299499     0.517838
   12.787389     0.548227
   12.250566     0.327214
   12.404254     0.543715
   12.451999     0.796142
   12.119100     0.774104
   12.324875     0.646615
   12.244053     0.508146
   12.548670     0.803794
   12.625835     0.605391
   12.351049     0.530572
   12.757294     0.550908
   12.286992     0.354216
   12.403753     0.543592
   12.344026     0.882873
   12.215381     0.780478
   12.301033     0.752314
   12.232966     0.489153
   12.548670     0.803794
   12.625835     0.605391
   12.437473     0.554104
   12.499871     0.659960
   12.302675     0.379652
   12.373877     0.495135
   12.344026     0.882873
   12.216151     0.777196
   12.301033     0.752314
   12.259592     0.592094
   12.548670     0.803794
   12.468226     0.495296
   12.437884     0.554485
   12.465699     0.674763
   12.302675     0.379652
   12.331240     0.411726
   12.305917     0.948055
   12.185388     0.908274
   12.294466     0.761170
   12.238699     0.681118
   12.548670     0.803794
   12.468411     0.482165
   12.564964     0.371345
   12.466633     0.608448
   12.301839     0.232908
   12.331240     0.411726
   12.305917     0.948055
   12.196373     0.844567
   12.294466     0.761170
   12.298555     0.632660
   12.548670     0.803794
   12.468411     0.482165
   12.516550     0.441116
   12.502253     0.533179
   12.301839     0.232908
   12.311969     0.473573
   12.305917     0.948055
   12.196373     0.844567
   12.289448     0.843628
   12.281952     0.640768
   12.544194     0.753259
   12.425429     0.518816
   12.516550     0.441116
   12.428815     0.607939
   12.301839     0.232908
   12.236146     0.443339
   12.305917     0.948055
   12.114282     0.845396
   12.289448     0.843628
   12.275642     0.675919
   12.544194     0.753259
   12.544753     0.393573
   12.398921     0.492897
   12.439738     0.640203
   12.367288     0.426218
   12.192277     0.583863
   12.309716     0.949033
   12.208078     0.746948
   12.251585     0.934071
   12.270128     0.669831
   12.517591     0.724465
   12.544757     0.391059
   12.313014     0.607257
   12.342336     0.534782
   12.362648     0.446410
   12.182647     0.581997
   12.315786     0.871944
   12.208078     0.746948
   12.192205     0.970763
   12.283211     0.762102
   12.517591     0.724465
   12.600880     0.374001
   12.389204     0.488287
   12.281766     0.710679
   12.287780     0.469165
   12.203068     0.426111
   12.315786     0.871944
   12.144960     0.869671
   12.192205     0.970763
   12.197019     0.775943
   12.525410     0.724922
   12.576582     0.416439
   12.389204     0.488287
   12.284467     0.602212
   12.287780     0.469165
   12.235040     0.421923
   12.315786     0.871944
   12.144960     0.869671
   12.192205     0.970763
   12.216772     0.709179
   12.439708     0.749448
   12.548473     0.421571
   12.425463     0.441837
   12.226770     0.690395
   12.268346     0.416874
   12.240181     0.341091
   12.319627     0.927177
   12.130173     0.838030
   12.192205     0.970763
   12.216772     0.709179
   12.412496     0.756155
   12.451042     0.423151
   12.425463     0.441837
   12.184957     0.936062
   12.271759     0.426058
   12.119512     0.275478
   12.319627     0.927177
   12.139758     0.823380
   12.211932     0.953123
   12.229345     0.690534
   12.399976     0.864321
   12.520886     0.420561
   12.460634     0.445448
   12.184957     0.936062
   12.298532     0.428807
   12.118820     0.256755
   12.439071     0.919295
   12.038342     0.967494
   12.244266     0.757360
   12.265577     0.644589
   12.372403     0.825548
   12.556123     0.419254
   12.470679     0.224707
   12.182921     0.911665
   12.143100     0.434571
   12.218578     0.480515
   12.439797     0.920484
   12.038342     0.967494
   12.244266     0.757360
   12.269423     0.651185
   12.372403     0.825548
   12.664530     0.280834
   12.376037     0.439593
   12.165093     0.918549
   12.143100     0.434571
   12.218578     0.480515
   12.439797     0.920484
   12.037880     0.969847
   12.271746     0.729318
   12.145295     0.914222
   12.462893     0.790216
   12.664530     0.280834
   12.429877     0.290026
   12.151271     0.936198
   12.177125     0.261475
   12.233603     0.550826
   12.436318     0.699411
   12.075601     0.958653
   12.283613     0.733098
   12.244276     0.875575
   12.437663     0.853952
   12.664530     0.280834
   12.429877     0.290026
   12.151271     0.936198
   12.299489     0.468222
   12.284630     0.409874
   12.436318     0.699411
   12.132837     0.933760
   12.179613     0.699965
   12.244276     0.875575
   12.396394     0.788351
   12.664530     0.280834
   12.429877     0.290026
   12.151271     0.936198
   12.343283     0.590478
   12.201467     0.478495
   12.436318     0.699411
   12.098981     0.951438
   12.175560     0.697546
   12.435136     0.605471
   12.506809     0.727805
   12.664530     0.280834
   12.463058     0.223702
   12.203200     0.875696
   12.290272     0.528409
   12.201467     0.478495
   12.494211     0.767197
   12.072365     0.966033
   12.271258     0.698231
   12.443448     0.491816
   12.448902     0.979251
   12.586603     0.381316
   12.467459     0.300486
   12.168990     0.964900
   12.290272     0.528409
   12.200745     0.312803
   12.483549     0.581180
   12.072365     0.966033
   12.271258     0.698231
   12.437071     0.499966
   12.448902     0.979251
   12.617177     0.357056
   12.470862     0.359850
   12.168990     0.964900
   12.212744     0.600773
   12.200745     0.312803
   12.437565     0.658304
   12.083350     0.965904
   12.273657     0.676804
   12.362550     0.580608
   12.448902     0.979251
   12.617177     0.357056
   12.501976     0.353215
   12.168990     0.964900
   12.235667     0.410001
   12.194090     0.294281
   12.373482     0.579492
   12.094442     0.904195
   12.136227     0.692315
   12.302273     0.633529
   12.448902     0.979251
   12.617177     0.357056
   12.514421     0.336293
   12.168990     0.964900
   12.190231     0.257518
   12.194090     0.294281
   12.430924     0.680419
   12.149779     0.832127
   12.157275     0.522849
   12.323589     0.580532
   12.388274     0.949431
   12.617177     0.357056
   12.514421     0.336293
   12.168990     0.964900
   12.190231     0.257518
   12.108693     0.244579
   12.430924     0.680419
   12.178451     0.846229
   12.157275     0.522849
   12.427494     0.430127
   12.373776     0.942300
   12.546255     0.467185
   12.476378     0.327694
   12.191200     0.940779
   12.222491     0.354256
   12.105840     0.238675
   12.357760     0.759881
   12.178451     0.846229
   12.157275     0.522849
   12.382510     0.447456
   12.440960     0.942860
   12.546255     0.467185
   12.424840     0.333086
   12.191200     0.940779
   12.222491     0.354256
   12.105840     0.238675
   12.352814     0.703541
   12.270352     0.891431
   12.255460     0.508799
   12.346912     0.443168
   12.440960     0.942860
   12.560675     0.468922
   12.349759     0.340941
   12.191200     0.940779
   12.253575     0.351004
   12.105840     0.238675
   12.321322     0.618040
   12.270352     0.891431
   12.255460     0.508799
   12.360317     0.444783
   12.440960     0.942860
   12.533539     0.472467
   12.352215     0.343138
   12.294124     0.941636
   12.262862     0.263194
   12.105840     0.238675
   12.205414     0.303348
   12.283689     0.798972
   12.283941     0.560217
   12.365651     0.454721
   12.445149     0.958848
   12.533539     0.472467
   12.352215     0.343138
   12.281264     0.966838
   12.262862     0.263194
   12.124822     0.241639
   12.205414     0.303348
   12.281734     0.805713
   12.283941     0.560217
   12.347292     0.579701
   12.400450     0.662701
   12.405787     0.400318
   12.345139     0.335585
   12.311346     0.907673
   12.262862     0.263194
   12.124822     0.241639
   12.205414     0.303348
   12.284635     0.802217
   12.300314     0.574620
   12.421086     0.691836
   12.432989     0.722655
   12.424916     0.409575
   12.269184     0.265140
   12.294047     0.983544
   12.264771     0.261860
   12.150234     0.289857
   12.296543     0.347450
   12.296332     0.848398
   12.286077     0.449341
   12.421086     0.691836
   12.482953     0.676681
   12.415123     0.361932
   12.269184     0.265140
   12.302311     0.964567
   12.263308     0.251268
   12.192901     0.452973
   12.296543     0.347450
   12.296332     0.848398
   12.285026     0.408463
   12.463102     0.595359
   12.376877     0.472468
   12.415123     0.361932
   12.247118     0.225490
   12.325486     0.915976
   12.255000     0.235821
   12.204697     0.423927
   12.316338     0.349867
   12.296057     0.837678
   12.265193     0.394642
   12.467710     0.617780
   12.376877     0.472468
   12.393157     0.344093
   12.253870     0.309948
   12.325486     0.915976
   12.263686     0.203912
   12.207986     0.408542
   12.251228     0.234630
   12.296057     0.837678
   12.320613     0.372750
   12.467710     0.617780
   12.395893     0.308365
   12.532142     0.295718
   12.253870     0.309948
   12.325486     0.915976
   12.263686     0.203912
   12.122355     0.323840
   12.261158     0.368213
   12.302841     0.928943
   12.347700     0.398238
   12.538162     0.735138
   12.531343     0.306855
   12.531817     0.300244
   12.370602     0.308646
   12.299412     0.938147
   12.268183     0.255731
   12.024885     0.369364
   12.217495     0.379894
   12.302841     0.928943
   12.251119     0.446299
   12.538162     0.735138
   12.445501     0.540555
   12.540248     0.298107
   12.370602     0.308646
   12.299412     0.938147
   12.136392     0.233479
   12.003426     0.395514
   12.217495     0.379894
   12.302841     0.928943
   12.246251     0.436686
   12.578825     0.701649
   12.445501     0.540555
   12.540248     0.298107
   12.359267     0.313921
   12.341797     0.825505
   12.125039     0.222201
   11.912890     0.380163
   12.217495     0.379894
   12.423709     0.829399
   12.301589     0.376575
   12.578825     0.701649
   12.394396     0.482324
   12.540248     0.298107
   12.430958     0.341995
   12.291176     0.964599
   12.206361     0.254045
   12.028902     0.436169
   12.168778     0.402564
   12.388516     0.865300
   12.301589     0.376575
   12.582355     0.705787
   12.394396     0.482324
   12.540248     0.298107
   12.430958     0.341995
   12.296937     0.958722
   12.297286     0.266044
   12.067439     0.454943
   12.190985     0.396319
   12.388516     0.865300
   12.345093     0.368061
   12.599438     0.871194
   12.394396     0.482324
   12.540248     0.298107
   12.450623     0.337543
   12.296937     0.958722
   12.297286     0.266044
   12.130685     0.402965
   12.367776     0.595479
   12.395659     0.947094
   12.252189     0.394928
   12.582129     0.836954
   12.396031     0.475375
   12.540248     0.298107
   12.544442     0.310412
   12.296937     0.958722
   12.297286     0.266044
   12.150899     0.401627
   12.373060     0.573019
   12.395659     0.947094
   12.267700     0.350600
   12.501415     0.755473
   12.399443     0.461891
   12.444100     0.285419
   12.594060     0.255260
   12.296937     0.958722
   12.320046     0.249307
   12.057312     0.442514
   12.361446     0.631864
   12.389546     0.845905
   12.267700     0.350600
   12.478963     0.571334
   12.385171     0.422817
   12.444100     0.285419
   12.594060     0.255260
   12.315325     0.874590
   12.321068     0.247330
   12.200782     0.562902
   12.391918     0.723288
   12.418840     0.755952
   12.267700     0.350600
   12.484226     0.555171
   12.390589     0.430058
   12.533641     0.313139
   12.408636     0.400308
   12.285758     0.707506
   12.321068     0.247330
   12.083896     0.654336
   12.391918     0.723288
   12.401314     0.716981
   12.213546     0.299435
   12.539776     0.659980
   12.390589     0.430058
   12.533641     0.313139
   12.408195     0.419384
   12.275448     0.723908
   12.321068     0.247330
   12.152143     0.669631
   12.391828     0.723348
   12.401314     0.716981
   12.213546     0.299435
   12.540634     0.708517
   12.263543     0.533895
   12.534761     0.295256
   12.408195     0.419384
   12.273088     0.742959
   12.333982     0.251328
   12.043899     0.918638
   12.391828     0.723348
   12.508706     0.711070
   12.213546     0.299435
   12.677555     0.722223
   12.261846     0.496723
   12.534761     0.295256
   12.520033     0.360282
   12.273088     0.742959
   12.334456     0.228900
   12.090787     0.827869
   12.391828     0.723348
   12.492057     0.718504
   12.332998     0.297881
   12.677555     0.722223
   12.284218     0.535730
   12.534761     0.295256
   12.437386     0.403957
   12.270441     0.762557
   12.333844     0.257836
   12.140225     0.706344
   12.346746     0.644746
   12.407645     0.716813
   12.332957     0.299825
   12.622052     0.721110
   12.273266     0.544675
   12.567182     0.265541
   12.466586     0.445165
   12.267043     0.818502
   12.333844     0.257836
   12.175568     0.624473
   12.305618     0.713240
   12.410113     0.730589
   12.348443     0.386284
   12.622052     0.721110
   12.273266     0.544675
   12.567182     0.265541
   12.431463     0.507880
   12.267043     0.818502
   12.312977     0.432976
   12.037503     0.594591
   12.303216     0.751995
   12.415637     0.714232
   12.365861     0.245441
   12.626713     0.722119
   12.272823     0.564180
   12.567182     0.265541
   12.431463     0.507880
   12.267043     0.818502
   12.311279     0.447227
   12.037503     0.594591
   12.293206     0.682703
   12.415637     0.714232
   12.365861     0.245441
   12.526346     0.749015
   12.282488     0.531066
   12.567182     0.265541
   12.382976     0.525088
   12.240080     0.958448
   12.331066     0.387052
   11.917283     0.618777
   12.304715     0.622967
   12.411996     0.693144
   12.365861     0.245441
   12.559734     0.759505
   12.287694     0.528076
   12.567182     0.265541
   12.366976     0.482541
   12.345317     0.735522
   12.331066     0.387052
   11.969528     0.673753
   12.304715     0.622967
   12.456672     0.902138
   12.357269     0.280409
   12.559734     0.759505
   12.309218     0.575564
   12.475985     0.351206
   12.412092     0.428184
   12.180027     0.717034
   12.320380     0.482717
   11.924063     0.666280
   12.304715     0.622967
   12.460061     0.908364
   12.380647     0.335728
   12.559734     0.759505
   12.270944     0.630395
   12.323842     0.557186
   12.412092     0.428184
   12.069583     0.901416
   12.325827     0.497877
   11.990388     0.691963
   12.425652     0.609206
   12.461037     0.874212
   12.380647     0.335728
   12.626110     0.916571
   12.270944     0.630395
   12.239248     0.456606
   12.411175     0.415938
   12.178849     0.702711
   12.316101     0.521361
   11.898239     0.712185
   12.505193     0.674322
   12.449178     0.851882
   12.389827     0.359848
   12.626110     0.916571
   12.270944     0.630395
   12.131951     0.525552
   12.543853     0.252167
   12.139096     0.760518
   12.340870     0.467099
   11.981372     0.645798
   12.449701     0.663916
   12.436049     0.935047
   12.366127     0.376417
   12.626110     0.916571
   11.964526     0.383499
   12.228395     0.498568
   12.543853     0.252167
   12.149263     0.767914
   12.340870     0.467099
   12.159947     0.759401
   12.552703     0.850191
   12.436049     0.935047
   12.366127     0.376417
   12.626110     0.916571
   12.030237     0.398096
   12.228395     0.498568
   12.496458     0.314788
   11.929210     0.639670
   12.340870     0.467099
   12.159947     0.759401
   12.552703     0.850191
   12.436049     0.935047
   12.366127     0.376417
   12.626110     0.916571
   12.030237     0.398096
   12.237494     0.490499
   12.496458     0.314788
   11.702661     0.522112
   12.386685     0.692352
   12.095158     0.879746
   12.521956     0.772116
   12.420439     0.936565
   12.366127     0.376417
   12.553747     0.923605
   12.137529     0.405496
   12.237494     0.490499
   12.496458     0.314788
   11.810403     0.481322
   12.351562     0.813158
   12.095158     0.879746
   12.521956     0.772116
   12.276452     0.911414
   12.283364     0.415554
   12.462881     0.873968
   12.030317     0.303250
   12.320555     0.485850
   12.654925     0.207265
   11.860698     0.511588
   12.295537     0.782553
   11.998947     0.995330
   12.521956     0.772116
   12.283694     0.862518
   12.283364     0.415554
   12.506613     0.722148
   12.030317     0.303250
   12.320555     0.485850
   12.348386     0.324721
   11.712529     0.693580
   12.297430     0.839623
   11.998947     0.995330
   12.513127     0.774770
   12.283694     0.862518
   12.290236     0.622746
   12.505380     0.718136
   12.030317     0.303250
   12.320555     0.485850
   12.348386     0.324721
   11.712529     0.693580
   12.212872     0.818510
   12.046743     0.919614
   12.513127     0.774770
   12.148285     0.914306
   12.373239     0.659547
   12.501588     0.690414
   11.944614     0.214204
   12.216870     0.368687
   12.397315     0.458386
   11.271861     0.716278
   12.213890     0.703999
   12.046743     0.919614
   12.568994     0.777403
   12.152068     0.914108
   12.373239     0.659547
   12.501588     0.690414
   11.944614     0.214204
   12.216870     0.368687
   12.325458     0.474852
   11.271861     0.716278
   12.262777     0.537848
   12.172239     0.952545
   12.485225     0.711870
   12.152068     0.914108
   12.373239     0.659547
   12.501588     0.690414
   11.930865     0.204794
   12.339292     0.507022
   12.333019     0.526144
   11.795577     0.705263
   12.435496     0.711160
   12.095844     0.715880
   12.485225     0.711870
   12.152068     0.914108
   12.356318     0.684214
   12.367778     0.576556
   11.930865     0.204794
   12.339292     0.507022
   12.266105     0.444495
   11.795577     0.705263
   12.388625     0.710490
   11.999528     0.717653
   12.446606     0.664746
   12.232116     0.845207
   12.580288     0.675806
   12.367778     0.576556
   11.930865     0.204794
   12.345360     0.521833
   12.266105     0.444495
   11.722535     0.745743
   12.388625     0.710490
   12.132674     0.581219
   12.495678     0.719646
   12.213866     0.902791
   12.580288     0.675806
   12.367778     0.576556
   11.930865     0.204794
   12.349329     0.527057
   12.260392     0.447661
   11.624727     0.779867
   12.317585     0.704414
   12.228845     0.598532
   12.442231     0.670927
   12.329765     0.831605
   12.600351     0.665410
   12.360823     0.594272
   11.930865     0.204794
   12.337905     0.515771
   12.261858     0.440652
   11.624727     0.779867
   12.301427     0.627936
   12.228845     0.598532
   12.411968     0.624061
   12.343648     0.749821
   12.440556     0.636644
   12.365455     0.621354
   11.930865     0.204794
   12.353688     0.422535
   12.277934     0.501419
   11.103020     0.912393
   12.297423     0.608987
   12.219967     0.640993
   12.411968     0.624061
   12.315985     0.645256
   12.418770     0.637074
   12.384539     0.625240
   11.930865     0.204794
   12.364934     0.358734
   12.262058     0.482980
   11.059533     0.929426
   12.320075     0.613213
   12.181741     0.651600
   12.435833     0.623036
   12.339943     0.717350
   12.361104     0.580371
   12.379871     0.619818
   11.958979     0.229337
   12.364934     0.358734
   12.209601     0.431399
   11.059533     0.929426
   12.305492     0.617260
   12.181741     0.651600
   12.392007     0.627963
   12.350100     0.651603
   12.359172     0.592878
   12.328116     0.571802
   11.958979     0.229337
   12.364934     0.358734
   12.159490     0.377299
   11.400492     0.844001
   12.312313     0.622512
   12.181741     0.651600
   12.395677     0.627163
   12.350100     0.651603
   12.310483     0.540313
   12.323015     0.568340
   11.958979     0.229337
   12.364934     0.358734
   12.055637     0.212057
   11.749249     0.668521
   12.312313     0.622512
   12.311761     0.619580
   12.395677     0.627163
   12.333299     0.604406
   12.310483     0.540313
   12.332239     0.521649
   11.950615     0.220956
   12.364934     0.358734
   12.114665     0.306450
   11.926298     0.628076
   12.312313     0.622512
   12.311962     0.620644
   12.395677     0.627163
   12.349777     0.590190
   12.228576     0.467626
   12.336604     0.500775
   11.950615     0.220956
   12.376792     0.462272
   12.114665     0.306450
   11.991215     0.619702
   12.321920     0.640281
   12.311962     0.620644
   12.286934     0.527914
   12.331863     0.575761
   12.180451     0.417243
   12.309197     0.527033
   11.992237     0.242647
   12.468490     0.405765
   12.114665     0.306450
   12.120702     0.620082
   12.348377     0.681993
   12.228697     0.620399
   12.286934     0.527914
   12.331863     0.575761
   12.206405     0.458161
   12.306788     0.525420
   11.992237     0.242647
   12.307605     0.504907
   12.251333     0.358899
   11.947574     0.585457
   12.296331     0.655207
   12.228198     0.624655
   12.452514     0.436107
   12.278618     0.637391
   12.241007     0.515384
   12.306788     0.525420
   11.992237     0.242647
   12.300882     0.578258
   12.312569     0.386375
   11.947574     0.585457
   12.301811     0.691294
   12.228198     0.624655
   12.452514     0.436107
   12.287321     0.726216
   12.232140     0.649766
   12.320797     0.380927
   11.992237     0.242647
   12.557176     0.856944
   12.315963     0.384127
   12.087422     0.582608
   12.270678     0.672737
   12.213112     0.607579
   12.501016     0.454570
   12.291847     0.676835
   12.199730     0.630448
   12.323173     0.379353
   11.992237     0.242647
   12.557176     0.856944
   12.308949     0.428831
   12.087422     0.582608
   12.365978     0.583627
   12.122473     0.776634
   12.498282     0.434980
   12.304018     0.682445
   12.142125     0.601440
   12.504385     0.454211
   12.041988     0.506814
   12.557176     0.856944
   12.286586     0.470541
   12.160627     0.844068
   12.410738     0.544179
   12.100515     0.817587
   12.498282     0.434980
   12.273275     0.702860
   11.984319     0.522480
   12.597105     0.370787
   12.041988     0.506814
   12.557176     0.856944
   12.258657     0.474683
   12.314564     0.849066
   12.410738     0.544179
   12.145746     0.733225
   12.498282     0.434980
   12.318607     0.741285
   11.984319     0.522480
   12.689139     0.311004
   12.041988     0.506814
   12.557176     0.856944
   12.325326     0.463636
   12.314564     0.849066
   12.417787     0.559235
   12.115609     0.628449
   12.553652     0.399013
   12.204177     0.936364
   11.984319     0.522480
   12.689139     0.311004
   12.058140     0.501926
   12.440966     0.883089
   12.370132     0.428424
   12.296049     0.901053
   12.398929     0.295753
   12.200824     0.581283
   12.553652     0.399013
   12.204177     0.936364
   11.956782     0.500254
   12.689139     0.311004
   12.058140     0.501926
   12.489161     0.877115
   12.370132     0.428424
   12.296049     0.901053
   12.398929     0.295753
   12.047040     0.720126
   12.574571     0.243932
   12.204177     0.936364
   11.798481     0.447694
   12.689139     0.311004
